"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","_T","Total país","Y45T54","45-54 años",76.1299850416409,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","_T","Total país","Y55T64","55-64 años",64.3741804080603,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V01","2014 dic-feb","_T","Total país","Y_GE65","65 años y más",22.4178617518865,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","_T","Total",58.1851630321628,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y15T24","15-24 años",31.9608139491935,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y25T34","25-34 años",72.8761037379651,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y35T44","35-44 años",77.4693285479225,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y45T54","45-54 años",75.5382520148261,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y55T64","55-64 años",64.360705730312,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V02","2014 ene-mar","_T","Total país","Y_GE65","65 años y más",22.5957108541562,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","_T","Total",58.298173520788,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y15T24","15-24 años",30.9883206825777,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y25T34","25-34 años",73.6134190341735,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y35T44","35-44 años",77.9367456011969,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y45T54","45-54 años",75.9405190964829,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y55T64","55-64 años",64.6157886881396,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V03","2014 feb-abr","_T","Total país","Y_GE65","65 años y más",22.4573204079281,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","_T","Total",58.0525329558999,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y15T24","15-24 años",30.1892760051076,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y25T34","25-34 años",73.6523629154193,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y35T44","35-44 años",78.0295959267991,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y45T54","45-54 años",75.8673341433629,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y55T64","55-64 años",64.4873412639917,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V04","2014 mar-may","_T","Total país","Y_GE65","65 años y más",21.8200304600525,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","_T","Total",57.7348818199716,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y15T24","15-24 años",30.1028108731756,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y25T34","25-34 años",73.1700978631798,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y35T44","35-44 años",77.4362498172621,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y45T54","45-54 años",75.5873943080599,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y55T64","55-64 años",64.1149067060772,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V05","2014 abr-jun","_T","Total país","Y_GE65","65 años y más",21.7393821455051,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","_T","Total",57.4187022428073,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y15T24","15-24 años",30.2618285768791,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y25T34","25-34 años",72.9325626898779,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y35T44","35-44 años",77.3023779458484,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y45T54","45-54 años",75.2533955889555,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y55T64","55-64 años",63.0598838066311,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V06","2014 may-jul","_T","Total país","Y_GE65","65 años y más",21.0317853694952,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","_T","Total",57.0675870018695,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y15T24","15-24 años",29.6388741415069,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y25T34","25-34 años",72.9297660986763,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y35T44","35-44 años",76.5085549007507,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y45T54","45-54 años",75.1133165626847,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y55T64","55-64 años",62.7448471426201,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V07","2014 jun-ago","_T","Total país","Y_GE65","65 años y más",20.8558596105438,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","_T","Total",57.3178340181329,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y15T24","15-24 años",30.1574437703382,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y25T34","25-34 años",72.8959591214477,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y35T44","35-44 años",76.6899401696764,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y45T54","45-54 años",75.1060845934359,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y55T64","55-64 años",63.2610787811482,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V08","2014 jul-sep","_T","Total país","Y_GE65","65 años y más",21.2400855137109,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","_T","Total",57.603023701803,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y15T24","15-24 años",30.0741503805303,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y25T34","25-34 años",72.7038159407596,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y35T44","35-44 años",77.1800882189228,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y45T54","45-54 años",75.2848085338799,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y55T64","55-64 años",63.8218998508735,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V09","2014 ago-oct","_T","Total país","Y_GE65","65 años y más",22.3528948494137,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","_T","Total",58.0327942831512,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y15T24","15-24 años",30.3557926051939,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y25T34","25-34 años",72.7616562637308,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y35T44","35-44 años",78.1282048832308,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y45T54","45-54 años",75.6224636617938,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y55T64","55-64 años",63.8818690714583,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V10","2014 sep-nov","_T","Total país","Y_GE65","65 años y más",23.300779650536,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","_T","Total",58.2644543960252,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y15T24","15-24 años",30.3658968805257,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y25T34","25-34 años",73.6564641346303,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y35T44","35-44 años",78.3182827463094,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y45T54","45-54 años",76.023083114304,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y55T64","55-64 años",63.7897602142413,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","Y_GE65","65 años y más",23.0163109885743,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","_T","Total",58.2684678698346,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y15T24","15-24 años",31.5062501308868,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y25T34","25-34 años",73.7916506745928,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y35T44","35-44 años",77.9981876265938,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y45T54","45-54 años",75.9268640018192,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y55T64","55-64 años",63.2378949907074,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","Y_GE65","65 años y más",22.1769537907724,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","_T","Total",58.2314458280832,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y15T24","15-24 años",32.2228811096621,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y25T34","25-34 años",73.5234797236846,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y35T44","35-44 años",77.4699522759408,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y45T54","45-54 años",75.5727844142697,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y55T64","55-64 años",63.4108829323595,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","Y_GE65","65 años y más",22.1676982470468,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","_T","Total",57.9505174498088,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y15T24","15-24 años",32.1070218017477,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y25T34","25-34 años",72.5576795749536,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y35T44","35-44 años",77.1905813116182,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y45T54","45-54 años",75.4363459796919,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y55T64","55-64 años",63.4600570643021,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","Y_GE65","65 años y más",22.1117315951137,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","_T","Total",57.8731253175061,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y15T24","15-24 años",30.7340320472388,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y25T34","25-34 años",72.0656567428302,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y35T44","35-44 años",77.4828974365184,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y45T54","45-54 años",75.6762258056526,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y55T64","55-64 años",64.2081797160018,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","Y_GE65","65 años y más",22.8563199837353,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","_T","Total",57.6803103757771,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y15T24","15-24 años",30.067232335436,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y25T34","25-34 años",71.5687222547254,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y35T44","35-44 años",77.3889261264238,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y45T54","45-54 años",75.974192287889,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y55T64","55-64 años",64.4099546010957,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","Y_GE65","65 años y más",22.652041394457,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","_T","Total",57.6439902939732,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y15T24","15-24 años",29.6896113904113,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y25T34","25-34 años",71.9950127806551,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y35T44","35-44 años",77.5432593054983,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y45T54","45-54 años",76.0051625442416,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y55T64","55-64 años",63.906634477511,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V05","2015 abr-jun","_T","Total país","Y_GE65","65 años y más",22.5293217576888,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","_T","Total",57.6175272018855,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y15T24","15-24 años",29.7860639329645,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y25T34","25-34 años",72.2397169084894,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y35T44","35-44 años",77.5147698930229,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y45T54","45-54 años",75.2797832592913,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y55T64","55-64 años",64.0528855387379,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V06","2015 may-jul","_T","Total país","Y_GE65","65 años y más",22.5922637389144,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V07","2015 jun-ago","_T","Total país","_T","Total",57.7576585179907,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V07","2015 jun-ago","_T","Total país","Y15T24","15-24 años",29.6406666527845,,
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2015-V07","2015 jun-ago","_T","Total país","Y25T34","25-34 años",72.4303562497671,,
