"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y35T44","35-44 años",422377.9,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y45T54","45-54 años",357970,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y_GE65","65 años y más",561908.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","_T","Ambos sexos","_T","Total",413191.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","_T","Ambos sexos","Y25T34","25-34 años",417949.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","_T","Ambos sexos","Y45T54","45-54 años",418941.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","_T","Ambos sexos","Y55T64","55-64 años",447582.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","M","Hombres","Y15T24","15-24 años",227919.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","M","Hombres","Y35T44","35-44 años",577657.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","M","Hombres","Y45T54","45-54 años",500848.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","M","Hombres","Y_GE65","65 años y más",380406.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","F","Mujeres","_T","Total",313088.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","F","Mujeres","Y25T34","25-34 años",348518.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","F","Mujeres","Y35T44","35-44 años",357484.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","F","Mujeres","Y55T64","55-64 años",312121.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y15T24","15-24 años",192455.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y35T44","35-44 años",352440.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y45T54","45-54 años",331500.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y_GE65","65 años y más",246383.8,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","M","Hombres","_T","Total",366564.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","M","Hombres","Y25T34","25-34 años",398354.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","M","Hombres","Y35T44","35-44 años",444500.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","M","Hombres","Y55T64","55-64 años",281512.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","F","Mujeres","Y15T24","15-24 años",147140.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","F","Mujeres","Y25T34","25-34 años",259839.8,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","F","Mujeres","Y45T54","45-54 años",242701.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","_T","Ambos sexos","_T","Total",438881.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","_T","Ambos sexos","Y25T34","25-34 años",460792.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","_T","Ambos sexos","Y35T44","35-44 años",511934.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","_T","Ambos sexos","Y55T64","55-64 años",410639.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","M","Hombres","Y15T24","15-24 años",204134.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","M","Hombres","Y25T34","25-34 años",495245,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","M","Hombres","Y45T54","45-54 años",602601.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","F","Mujeres","_T","Total",352849.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","F","Mujeres","Y15T24","15-24 años",171750.9,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","F","Mujeres","Y35T44","35-44 años",380937.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","F","Mujeres","Y_GE65","65 años y más",151340.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","_T","Ambos sexos","Y15T24","15-24 años",294982.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","_T","Ambos sexos","Y25T34","25-34 años",511159.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","_T","Ambos sexos","Y45T54","45-54 años",621960.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","M","Hombres","_T","Total",623330.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","M","Hombres","Y15T24","15-24 años",323245.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","M","Hombres","Y35T44","35-44 años",742579.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","M","Hombres","Y_GE65","65 años y más",207999.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","F","Mujeres","_T","Total",370746.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","F","Mujeres","Y25T34","25-34 años",376907.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","F","Mujeres","Y55T64","55-64 años",421166.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","_T","Ambos sexos","_T","Total",436351.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","_T","Ambos sexos","Y15T24","15-24 años",238740.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","_T","Ambos sexos","Y35T44","35-44 años",520623.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","_T","Ambos sexos","Y_GE65","65 años y más",231625.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","M","Hombres","_T","Total",496225.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","M","Hombres","Y25T34","25-34 años",519228.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","M","Hombres","Y55T64","55-64 años",555532.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","F","Mujeres","Y15T24","15-24 años",169640.2,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","F","Mujeres","Y45T54","45-54 años",307516,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","F","Mujeres","Y_GE65","65 años y más",157569.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","_T","Ambos sexos","_T","Total",342502.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","_T","Ambos sexos","Y25T34","25-34 años",335134.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","_T","Ambos sexos","Y55T64","55-64 años",323763.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","M","Hombres","Y15T24","15-24 años",203487.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","M","Hombres","Y45T54","45-54 años",497333.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","M","Hombres","Y_GE65","65 años y más",274481.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","F","Mujeres","_T","Total",258990.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","F","Mujeres","Y35T44","35-44 años",288618.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","F","Mujeres","Y55T64","55-64 años",211838.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","F","Mujeres","Y_GE65","65 años y más",179350.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","_T","Ambos sexos","Y15T24","15-24 años",187648.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","_T","Ambos sexos","Y45T54","45-54 años",390874.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","_T","Ambos sexos","Y_GE65","65 años y más",219030.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","M","Hombres","_T","Total",435017.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","M","Hombres","Y35T44","35-44 años",541428.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","M","Hombres","Y55T64","55-64 años",435975.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","M","Hombres","Y_GE65","65 años y más",269881.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","F","Mujeres","Y25T34","25-34 años",281856.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","F","Mujeres","Y45T54","45-54 años",254545.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","F","Mujeres","Y55T64","55-64 años",231902,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","_T","Total",494197.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y35T44","35-44 años",605431.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y55T64","55-64 años",556739.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y_GE65","65 años y más",446372.5,,
